Posted Date,Skill,Company,Workplace,Company Type,Company Industry,Company Size,Country
2024-08-17 09:21:20.095789,Japanese,CÔNG TY CỔ PHẦN CÔNG NGHỆ BEKISOFT,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-08-17 09:21:20.095789,NodeJS,CÔNG TY CỔ PHẦN CÔNG NGHỆ BEKISOFT,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-08-17 09:21:20.095789,JavaScript,Công Ty TNHH BeraSig,At office,IT Product,Game,1-50,Vietnam
2024-08-17 09:21:20.095789,English,iTechwx Company Limited,At office,IT Outsourcing,IT Services and IT Consulting,301-500,United States
2024-08-17 09:21:20.095789,AWS,MSB,At office,IT Product,Banking,1000+,Vietnam
2024-08-17 09:21:20.095789,CSS,WORLD OF NEOPETS LIMITED,Remote,IT Product,Game,1-50,Hong Kong
2024-08-17 09:21:20.095789,Japanese,NEC Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan
2024-08-17 09:21:20.095789,Python,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-17 09:21:20.095789,JavaScript,Titan DMS,At office,IT Product,Software Development Outsourcing,51-150,Australia
2024-08-17 09:21:20.095789,Python,Saigon Technology,Remote,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-17 09:21:20.095789,Games,Mirai Labs,At office,IT Product,"AI, Blockchain and Deep Tech Services",51-150,Vietnam
2024-08-17 09:21:20.095789,C++,Công Ty TNHH I- O DATA Việt Nam,At office,IT Outsourcing,Software Development Outsourcing,1-50,Japan
2024-08-17 09:21:20.095789,Python,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-08-17 09:21:20.095789,JavaScript,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-08-17 09:21:20.095789,Japanese,"ANDPAD VietNam Co., Ltd",Hybrid,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-17 09:21:20.095789,Team Leader,Viettel Software Services (A Member of Viettel Group),At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-08-17 09:21:20.095789,Python,Intrepid Group Asia,Hybrid,IT Product,E-commerce,51-150,Singapore
2024-08-17 09:21:20.095789,Python,bitA Viet Nam,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan
2024-08-17 09:21:20.095789,Networking,SkyLab,At office,IT Product,IT Services and IT Consulting,1-50,Singapore
2024-08-17 09:21:20.095789,Database,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-08-17 09:21:20.095789,ASP.NET,SNB Group UK,Remote,IT Product,IT Services and IT Consulting,1-50,United Kingdom
2024-08-17 09:21:20.095789,Cloud,LG CNS Việt Nam,At office,IT Product,Manufacturing and Engineering,151-300,Vietnam
2024-08-16 09:21:20.095789,Agile,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-08-16 09:21:20.095789,SQL,Gsoft,At office,IT Product,Software Products and Web Services,51-150,Vietnam
2024-08-16 09:21:20.095789,SQL,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,IT Product,IT Services and IT Consulting,151-300,South Korea
2024-08-16 09:21:20.095789,English,ONE Tech Stop Vietnam Company Ltd,At office,IT Product,IT Services and IT Consulting,51-150,Singapore
2024-08-16 09:21:20.095789,Java,Capgemini Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France
2024-08-16 09:21:20.095789,JQuery,MODEC,At office,IT Product,Utilities,51-150,Japan
2024-08-16 09:21:20.095789,Manager,Intrepid Group Asia,Hybrid,IT Product,E-commerce,51-150,Singapore
2024-08-16 09:21:20.095789,SQL,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-08-16 09:21:20.095789,Linux,HPT,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-16 09:21:20.095789,AWS,Bluebik Vietnam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-08-16 09:21:20.095789,Linux,Renesas Design Vietnam,Hybrid,IT Product,IT Hardware and Computing,1000+,Japan
2024-08-16 09:21:20.095789,Security,Công Ty Cổ Phần Tập Đoàn Meey Land,At office,IT Product,IT Services and IT Consulting,301-500,Vietnam
2024-08-16 09:21:20.095789,English,Noveo Vietnam,Hybrid,IT Outsourcing,Software Development Outsourcing,1-50,France
2024-08-16 09:21:20.095789,English,Globee,At office,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam
2024-08-16 09:21:20.095789,Python,BIWOCO,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-08-16 09:21:20.095789,PHP,RAKSUL Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Japan
2024-08-16 09:21:20.095789,SQL,Aventra Group,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Malaysia
2024-08-16 09:21:20.095789,JavaScript,GrapeCity,At office,IT Product,N/A,51-150,Japan
2024-08-15 09:21:20.095789,ReactJS,Orient Software Development Corp.,Hybrid,IT Outsourcing,Software Development Outsourcing,301-500,Singapore
2024-08-15 09:21:20.095789,Cloud,Orient Software Development Corp.,Hybrid,IT Outsourcing,Software Development Outsourcing,301-500,Singapore
2024-08-15 09:21:20.095789,Agile,Smilegate Vietnam,At office,IT Product,Game,51-150,South Korea
2024-08-15 09:21:20.095789,English,Trobz,At office,IT Outsourcing,N/A,51-150,France
2024-08-15 09:21:20.095789,Agile,Viettel Software Services (A Member of Viettel Group),At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-08-15 09:21:20.095789,English,Digital Unicorn,At office,IT Outsourcing,Software Development Outsourcing,1-50,France
2024-08-15 09:21:20.095789,Flutter,TechSoft,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam
2024-08-15 09:21:20.095789,MySQL,Ewoosoft Vietnam,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-08-15 09:21:20.095789,OOP,Công ty TNHH Thankslab Việt Nam,At office,IT Product,Software Products and Web Services,51-150,Japan
2024-08-15 09:21:20.095789,QA QC,Bluebik Vietnam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-08-15 09:21:20.095789,Agile,Bluebik Vietnam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-08-15 09:21:20.095789,SQL,Reycom Document Solutions / RDS Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-15 09:21:20.095789,Database,TTCNTT Ngân hàng Xây Dựng | CBBank,At office,IT Product,Banking,1000+,Vietnam
2024-08-15 09:21:20.095789,UI-UX,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-15 09:21:20.095789,iOS,Techcombank,At office,IT Product,Banking,1000+,Vietnam
2024-08-15 09:21:20.095789,Team Leader,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-08-15 09:21:20.095789,MySQL,M_Service (MoMo),At office,IT Product,Financial Services,1000+,Vietnam
2024-08-15 09:21:20.095789,Team Leader,One Mount Group,At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-08-15 09:21:20.095789,AWS,GeoComply (GeoTech Hub Vietnam),Hybrid,IT Product,Software Products and Web Services,301-500,Canada
2024-08-15 09:21:20.095789,Software Architect,DEK Technologies,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United Kingdom
2024-08-15 09:21:20.095789,AWS,CÔNG TY TNHH AMPACS INTERNATIONAL,Hybrid,IT Product,Manufacturing and Engineering,1-50,Taiwan
2024-08-15 09:21:20.095789,MySQL,K-Media,At office,IT Product,Telecommunication,51-150,Vietnam
2024-08-15 09:21:20.095789,Agile,GFT Technologies Vietnam,Hybrid,IT Service and IT Consulting,Banking,151-300,Germany
2024-08-15 09:21:20.095789,Agile,GemCommerce,At office,IT Product,E-commerce,51-150,Vietnam
2024-08-15 09:21:20.095789,Python,Omnicomm Việt Nam,At office,IT Product,IT Services and IT Consulting,51-150,Vietnam
2024-08-15 09:21:20.095789,JavaScript,MSB,At office,IT Product,Banking,1000+,Vietnam
2024-08-14 09:21:20.095789,SQL,Kien Long Bank,At office,Non-IT,Banking,1000+,Vietnam
2024-08-14 09:21:20.095789,SQL,Smilegate Vietnam,At office,IT Product,Game,51-150,South Korea
2024-08-14 09:21:20.095789,JavaScript,Mcredit - Công ty Tài chính TNHH MB Shinsei,At office,IT Product,Financial Services,1000+,Vietnam
2024-08-14 09:21:20.095789,SQL,Dtravel,Remote,IT Product,Professional Services,1-50,United Kingdom
2024-08-14 09:21:20.095789,Python,Dynimlabs,Hybrid,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-08-14 09:21:20.095789,Database,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-08-14 09:21:20.095789,Python,Axalize Incorporated,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-14 09:21:20.095789,JavaScript,Axalize Incorporated,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-14 09:21:20.095789,English,Axalize Incorporated,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-14 09:21:20.095789,Agile,"NEYU Ltd.,",At office,IT Product,Software Products and Web Services,51-150,Vietnam
2024-08-14 09:21:20.095789,AWS,GFT Technologies Vietnam,Hybrid,IT Service and IT Consulting,Banking,151-300,Germany
2024-08-14 09:21:20.095789,DevOps,Infodation Vietnam,At office,IT Outsourcing,Software Development Outsourcing,51-150,Netherlands
2024-08-14 09:21:20.095789,System Engineer,Renesas Design Vietnam,Hybrid,IT Product,IT Hardware and Computing,1000+,Japan
2024-08-14 09:21:20.095789,SQL,bbv Vietnam,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,Switzerland
2024-08-14 09:21:20.095789,Database,Younet Social,At office,IT Product,"Media, Advertising and Entertainment",1-50,Vietnam
2024-08-14 09:21:20.095789,SQL,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-14 09:21:20.095789,Python,CBBANK - Ban Triển Khai Chuyển Đổi Số,At office,IT Product,Banking,1000+,Vietnam
2024-08-14 09:21:20.095789,ASP.NET,bbv Vietnam,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,Switzerland
2024-08-14 09:21:20.095789,SQL,Tổng Công ty CP Dệt may Hòa Thọ,At office,IT Product,Manufacturing and Engineering,1000+,Vietnam
2024-08-14 09:21:20.095789,TypeScript,i3 DVR International,At office,IT Product,Software Products and Web Services,51-150,Canada
2024-08-14 09:21:20.095789,Product Manager,Ateam Việt Nam,At office,IT Product,Game,1000+,Japan
2024-08-14 09:21:20.095789,Tester,Picket Homes,Hybrid,IT Product,"Real Estate, Property and Construction",151-300,United States
2024-08-14 09:21:20.095789,Project Manager,VNPT EPAY,At office,IT Product,Financial Services,51-150,Vietnam
2024-08-14 09:21:20.095789,MySQL,Briswell Vietnam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Japan
2024-08-14 09:21:20.095789,TypeScript,"ANDPAD VietNam Co., Ltd",Hybrid,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-14 09:21:20.095789,AWS,"ANDPAD VietNam Co., Ltd",Hybrid,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-14 09:21:20.095789,Spring,TPS Software,At office,IT Product,Software Products and Web Services,151-300,Vietnam
2024-08-14 09:21:20.095789,English,Techcombank,At office,IT Product,Banking,1000+,Vietnam
2024-08-14 09:21:20.095789,SQL,Extreme Việt Nam,At office,IT Outsourcing,Game,151-300,Japan
2024-08-14 09:21:20.095789,HTML5,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,IT Product,IT Services and IT Consulting,151-300,South Korea
2024-08-14 09:21:20.095789,NodeJS,"CyberLogitec Vietnam Co., Ltd.",At office,IT Service and IT Consulting,IT Services and IT Consulting,501-1000,South Korea
2024-08-14 09:21:20.095789,QA QC,SSI Securities Corporation,At office,IT Product,Financial Services,1000+,Vietnam
2024-08-14 09:21:20.095789,JavaScript,OMNIA SYSTEMS COMPANY LIMITED,At office,IT Product,IT Services and IT Consulting,1-50,Sweden
2024-08-14 09:21:20.095789,Agile,LG Electronics Development Vietnam (LGEDV),Remote,IT Product,Software Products and Web Services,1000+,South Korea
2024-08-14 09:21:20.095789,Bridge Engineer,ORO Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Japan
2024-08-14 09:21:20.095789,SQL,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-14 09:21:20.095789,AWS,VPBank,At office,IT Product,Banking,1000+,Vietnam
2024-08-14 09:21:20.095789,Unity,MODEC,At office,IT Product,Utilities,51-150,Japan
2024-08-13 09:21:20.095789,MySQL,Dai-ichi Life Việt Nam,At office,Non-IT,Financial Services,1000+,Japan
2024-08-13 09:21:20.095789,MySQL,Daoukiwoom Innovation,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,South Korea
2024-08-13 09:21:20.095789,JavaScript,Neos Việt Nam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Japan
2024-08-13 09:21:20.095789,Python,ISMART.ASIA TECHNOLOGY,At office,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam
2024-08-13 09:21:20.095789,English,Unifiedpost,Hybrid,IT Product,Financial Services,51-150,Belgium
2024-08-13 09:21:20.095789,QA QC,Blue Belt Technology,At office,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-13 09:21:20.095789,Azure,KMS Technology,Hybrid,IT Outsourcing,N/A,1000+,United States
2024-08-13 09:21:20.095789,Azure,Zuhlke Engineering Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Switzerland
2024-08-13 09:21:20.095789,Spring,VNPT Net Corporation,At office,IT Product,Network and Infrastructure,1-50,Vietnam
2024-08-13 09:21:20.095789,OOP,FE CREDIT,At office,IT Product,Financial Services,1000+,Vietnam
2024-08-13 09:21:20.095789,SQL,Persol Career Tech Studio Vietnam,Hybrid,IT Product,Software Products and Web Services,1-50,Japan
2024-08-13 09:21:20.095789,Spring,Persol Career Tech Studio Vietnam,Hybrid,IT Product,Software Products and Web Services,1-50,Japan
2024-08-13 09:21:20.095789,MySQL,Got It,At office,IT Product,Software Products and Web Services,151-300,Vietnam
2024-08-13 09:21:20.095789,English,Kyanon Digital,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Singapore
2024-08-13 09:21:20.095789,AWS,Zuhlke Engineering Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Switzerland
2024-08-13 09:21:20.095789,IT Support,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),At office,IT Product,IT Hardware and Computing,51-150,Japan
2024-08-13 09:21:20.095789,JavaScript,ZOI SGN,At office,IT Outsourcing,Software Products and Web Services,151-300,Vietnam
2024-08-13 09:21:20.095789,Python,Avenue,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam
2024-08-13 09:21:20.095789,JavaScript,RECURVE,Hybrid,IT Product,Software Development Outsourcing,1-50,Vietnam
2024-08-13 09:21:20.095789,Python,RECURVE,Hybrid,IT Product,Software Development Outsourcing,1-50,Vietnam
2024-08-13 09:21:20.095789,Software Architect,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-13 09:21:20.095789,Database,Trusting Social,At office,IT Service and IT Consulting,Financial Services,301-500,Singapore
2024-08-13 09:21:20.095789,Wordpress,Live Channel,At office,IT Product,"Media, Advertising and Entertainment",1-50,Vietnam
2024-08-12 09:21:20.095789,SQL,Công Ty TNHH Clever Creations Tech,Hybrid,IT Service and IT Consulting,"Media, Advertising and Entertainment",51-150,Vietnam
2024-08-12 09:21:20.095789,QA QC,SCC Vietnam,Hybrid,IT Outsourcing,Software Development Outsourcing,151-300,United Kingdom
2024-08-12 09:21:20.095789,MySQL,Công Ty TNHH Onlai Việt Nam,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-08-12 09:21:20.095789,Database,CÔNG TY TNHH BỆNH VIỆN CHUYÊN KHOA THẨM MỸ JT ANGEL,At office,Non-IT,Materials and Mining,1-50,Vietnam
2024-08-12 09:21:20.095789,AWS,LACONIC,At office,IT Product,Environment,1-50,United States
2024-08-11 09:21:20.095789,JavaScript,Hybrid Technologies,At office,IT Outsourcing,Software Development Outsourcing,501-1000,Japan
2024-08-11 09:21:20.095789,iOS,Blue Belt Technology,At office,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-11 09:21:20.095789,QA QC,Hoan Loc Viet JSC,At office,IT Product,Financial Services,51-150,Vietnam
2024-08-11 09:21:20.095789,Software Architect,Hella Vietnam,At office,IT Product,"Transportation, Logistics and Warehouse",51-150,Germany
2024-08-11 09:21:20.095789,DevSecOps,MIC,At office,IT Product,Financial Services,151-300,Vietnam
2024-08-11 09:21:20.095789,Android,Techcombank,At office,IT Product,Banking,1000+,Vietnam
2024-08-11 09:21:20.095789,English,Bluebik Vietnam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-08-11 09:21:20.095789,AWS,LACONIC,At office,IT Product,Environment,1-50,United States
2024-08-11 09:21:20.095789,Agile,Tyme,At office,IT Product,Banking,301-500,Singapore
2024-08-11 09:21:20.095789,Oracle,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,IT Product,IT Services and IT Consulting,151-300,South Korea
2024-08-11 09:21:20.095789,AWS,Tyme,Hybrid,IT Product,Banking,301-500,Singapore
2024-08-11 09:21:20.095789,React Native,WeGrow Edu VN,At office,IT Product,Education and Training,51-150,Vietnam
2024-08-11 09:21:20.095789,Python,"VISION SEMICON VIET NAM CO., LTD",At office,IT Product,N/A,1-50,Vietnam
2024-08-11 09:21:20.095789,Python,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-08-11 09:21:20.095789,Scala,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-08-11 09:21:20.095789,Oracle,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-08-11 09:21:20.095789,JavaScript,RAKSUL Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Japan
